# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Nov  8 14:40:44 2023
#
# User preference: *
#
# CONSTRAINT:  where (pl_radestr not null
# CONSTRAINT:  and pl_massestr not null)
#
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_masseerr1:   Planet Mass [Earth Mass] Upper Unc.
# COLUMN pl_masseerr2:   Planet Mass [Earth Mass] Lower Unc.
# COLUMN pl_masselim:    Planet Mass [Earth Mass] Limit Flag
#
pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim
2.760,0.070,-0.070,0,13.20000,4.23000,-4.23000,0
2.820,0.150,-0.150,0,11.80000,3.40000,-3.20000,0
3.120,0.080,-0.080,0,11.84000,7.79000,-7.79000,0
2.458,0.083,-0.073,0,15.90000,,,1
2.370,0.160,-0.120,0,13.50000,11.00000,-9.00000,0
1.673,0.087,-0.110,0,6.40000,,,1
1.560,0.150,-0.130,0,2.20000,2.00000,-1.50000,0
9.100,0.600,-0.600,0,96.40000,8.20000,-8.30000,0
4.140,0.210,-0.210,0,24.60000,2.30000,-2.30000,0
12.218,2.690,-2.242,0,5879.82553,158.91420,-158.91420,0
5.240,0.090,-0.090,0,42.00000,3.00000,-3.00000,0
13.798,0.347,-0.347,0,94.71287,12.39531,-12.39531,0
9.427,0.235,-0.235,0,113.14691,10.17051,-10.17051,0
3.420,0.130,-0.140,0,22.40000,1.90000,-1.92000,0
15.648,0.628,-0.605,0,753.25710,76.27920,-76.27920,0
6.850,0.190,-0.190,0,33.00000,20.30000,-19.60000,0
16.813,,,0,537.13001,63.56568,-63.56568,0
1.620,0.080,-0.080,0,3.48000,0.47000,-0.47000,0
3.960,0.130,-0.110,0,9.00000,2.30000,-2.00000,0
16.701,0.560,-0.560,0,991.62463,57.20911,-57.20911,0
1.397,0.064,-0.064,0,3.87000,0.71000,-0.71000,0
1.672,0.071,-0.071,0,4.82000,1.30000,-1.30000,0
1.280,0.038,-0.039,0,3.21000,0.24000,-0.24000,0
2.064,0.044,-0.044,0,6.64000,0.67000,-0.68000,0
2.180,0.040,-0.040,0,7.32000,1.21000,-1.24000,0
2.470,0.020,-0.020,0,7.24000,2.87000,-2.77000,0
11.882,0.448,-0.437,0,270.47333,16.52716,-14.93801,0
15.468,0.448,-0.448,0,556.20250,44.49620,-54.03110,0
14.067,0.235,-0.213,0,797.75330,38.13960,-38.13960,0
15.244,0.336,-0.336,0,1004.33777,38.13941,-38.13941,0
21.017,0.594,-0.594,0,731.00534,,,1
14.415,0.258,-0.224,0,375.03940,41.31790,-38.13960,0
13.888,0.516,-0.437,0,314.65170,34.96130,-34.96130,0
16.690,0.381,-0.381,0,387.75260,38.13960,-38.13960,0
1.790,0.080,-0.081,0,4.91000,0.68000,-0.70000,0
1.773,0.077,-0.077,0,7.57000,0.71000,-0.72000,0
1.749,0.079,-0.079,0,10.14000,0.95000,-0.95000,0
2.060,0.190,-0.150,0,41.31769,,,1
11.063,0.280,-0.280,0,200.23190,28.60456,-25.42627,0
1.700,0.070,-0.070,0,3.09000,0.59000,-0.58000,0
1.459,0.065,-0.065,0,3.43000,0.93000,-0.93000,0
1.700,0.070,-0.070,0,3.78000,0.63000,-0.63000,0
12.173,0.908,-0.538,0,251.40353,20.34112,-19.06980,0
5.440,0.180,-0.180,0,26.10000,2.20000,-2.20000,0
1.900,0.160,-0.140,0,6.36000,1.00000,-1.00000,0
2.030,0.180,-0.180,0,5.50000,1.00000,-1.00000,0
3.240,0.120,-0.120,0,56.60000,,,1
3.090,0.110,-0.110,0,48.80000,,,1
5.340,0.110,-0.110,0,28.30000,4.70000,-4.70000,0
10.817,0.359,-0.325,0,1722.63860,69.92260,-63.56600,0
5.050,0.160,-0.170,0,26.78000,5.43000,-5.13000,0
1.390,0.210,-0.190,0,57.00000,,,1
2.120,0.120,-0.120,0,14.00000,,,1
2.520,0.150,-0.150,0,15.00000,,,1
3.140,0.100,-0.100,0,10.80000,1.50000,-1.50000,0
3.060,0.220,-0.220,0,6.80000,2.00000,-2.00000,0
1.152,0.073,-0.070,0,1.50000,0.39000,-0.44000,0
1.669,0.114,-0.099,0,4.77000,0.55000,-0.68000,0
2.572,0.075,-0.078,0,3.01000,0.80000,-1.03000,0
2.207,0.088,-0.090,0,3.86000,1.25000,-0.94000,0
2.287,0.108,-0.110,0,7.72000,1.67000,-1.52000,0
2.870,0.140,-0.130,0,3.94000,1.31000,-1.62000,0
16.141,2.690,-1.569,0,222.47988,50.85255,-50.85255,0
2.079,0.124,-0.110,0,5.73800,1.45500,-1.42800,0
1.370,0.090,-0.090,0,2.57000,0.50000,-0.50000,0
6.956,0.087,-0.101,0,46.16870,2.71000,-7.83000,0
11.142,0.280,-0.258,0,308.92921,24.15496,-24.79062,0
12.778,0.224,-0.224,0,731.00534,63.56568,-63.56568,0
11.657,0.673,-0.560,0,68.01528,12.71314,-12.07748,0
3.460,0.080,-0.080,0,73.20000,2.70000,-2.70000,0
12.890,0.448,-0.560,0,209.76780,22.24810,-22.24810,0
13.978,0.661,-0.695,0,638.83510,54.03083,-50.85255,0
9.079,0.056,-0.056,0,54.03083,6.35657,-6.35657,0
2.700,0.150,-0.150,0,11.00000,2.40000,-2.40000,0
8.140,0.310,-0.300,0,81.70000,4.70000,-4.60000,0
11.299,0.135,-0.168,0,133.48860,15.89150,-9.53490,0
2.268,0.069,-0.069,0,9.20000,2.10000,-2.10000,0
11.893,0.370,-0.347,0,1144.18227,104.88337,-104.88337,0
12.520,0.101,-0.101,0,1398.44499,95.34852,-95.34852,0
16.141,1.233,-1.233,0,731.00534,88.99195,-88.99195,0
1.250,0.070,-0.070,0,4.10000,,,1
1.330,0.080,-0.080,0,7.40000,,,1
15.098,0.527,-0.527,0,1595.49860,238.37131,-238.37131,0
2.190,0.170,-0.170,0,6.37000,2.45000,-2.29000,0
2.200,0.070,-0.070,0,4.70000,3.10000,-2.60000,0
2.090,0.080,-0.080,0,15.00000,,,1
11.982,0.325,-0.314,0,1671.77742,120.77479,-117.59651,0
14.359,0.560,-0.516,0,899.45439,120.77479,-117.59651,0
16.287,0.594,-0.538,0,292.40213,60.38740,-57.20911,0
10.761,0.135,-0.135,0,260.61929,25.42627,-25.42627,0
11.290,0.580,-0.420,0,200.00000,170.00000,-100.00000,0
10.100,0.200,-0.200,0,177.98391,6.35657,-6.35657,0
7.690,1.620,-0.830,0,30.00000,20.00000,-14.00000,0
8.000,3.000,-2.000,0,18.75188,0.63566,-0.63566,0
11.321,0.247,-0.213,0,875.61726,27.65107,-25.74410,0
11.400,0.572,-0.572,0,206.58846,50.85255,-50.85255,0
19.840,,,0,298.75870,57.20911,-57.20911,0
3.510,0.150,-0.150,0,26.00000,1.30000,-1.30000,0
3.030,0.150,-0.150,0,13.80000,1.00000,-1.00000,0
11.321,5.851,-0.897,0,310.83618,20.02319,-18.68831,0
11.153,0.314,-0.303,0,203.41018,31.78284,-38.13941,0
14.370,0.359,-0.347,0,502.16888,127.13136,-123.95308,0
1.740,0.080,-0.080,0,19.50000,,,1
10.088,1.121,-1.121,0,508.52545,47.67426,-47.67426,0
11.209,0.224,-0.224,0,1900.61387,66.74397,-63.56568,0
8.608,0.258,-0.202,0,71.51139,13.66662,-15.57359,0
10.368,0.392,-0.381,0,105.83686,25.10844,-25.10844,0
1.520,0.120,-0.120,0,2.68000,0.30000,-0.30000,0
11.142,0.616,-0.549,0,1531.93292,130.30965,-130.30965,0
6.060,0.290,-0.270,0,34.62000,4.10000,-4.09000,0
2.740,0.180,-0.180,0,317.83000,,,1
8.676,0.112,-0.112,0,26.69759,1.58914,-1.58914,0
10.133,0.112,-0.112,0,208.81326,9.85268,-10.17051,0
10.929,0.347,-0.325,0,63.88351,10.80617,-9.85268,0
7.163,0.146,-0.146,0,43.86032,7.31005,-7.31005,0
13.641,0.392,-0.381,0,260.61929,20.02319,-20.65885,0
14.460,0.448,-0.370,0,79.45710,18.43405,-17.79839,0
12.072,0.471,-0.448,0,69.28659,17.16273,-14.62011,0
12.106,0.336,-0.336,0,1112.39942,31.78284,-31.78284,0
18.103,5.179,-7.174,0,122.68177,6.99222,-11.44182,0
19.728,1.793,-1.793,0,193.87533,60.38740,-60.38740,0
2.770,0.120,-0.120,0,8.80000,1.40000,-1.40000,0
1.206,0.039,-0.039,0,1.58000,0.26000,-0.26000,0
2.355,0.064,-0.064,0,6.15000,0.37000,-0.37000,0
2.133,0.058,-0.058,0,4.78000,0.43000,-0.43000,0
17.262,,,-1,139.84450,31.78284,-34.96112,0
18.114,0.381,-0.359,0,309.88270,26.37976,-22.24799,0
15.278,0.516,-0.504,0,225.65817,82.63539,-82.63539,0
12.845,0.572,-0.538,0,117.59651,16.52708,-14.93794,0
13.159,0.347,-0.303,0,533.95172,82.63539,-79.45710,0
16.432,0.482,-0.359,0,197.05361,31.78284,-28.60456,0
11.400,0.493,-0.493,0,211.35589,7.94571,-7.94571,0
3.200,0.160,-0.110,0,57.20000,1.60000,-1.60000,0
12.980,0.482,-0.482,0,721.47048,50.85255,-50.85255,0
12.801,0.482,-0.460,0,1598.35906,212.30938,-205.31715,0
12.229,0.426,-0.359,0,530.77344,38.13941,-41.31769,0
23.539,,,0,375.03752,44.49598,-44.49598,0
8.295,0.224,-0.224,0,82.63539,6.35657,-6.35657,0
13.081,0.538,-0.493,0,311.47184,31.78284,-34.96112,0
12.599,0.325,-0.258,0,324.18498,76.27882,-69.92225,0
11.321,0.336,-0.336,0,222.47988,9.53485,-9.53485,0
12.000,0.400,-0.500,0,85.30000,8.80000,-8.70000,0
5.140,0.160,-0.160,0,14.95000,4.10000,-3.92000,0
18.495,,,-1,330.54154,47.67426,-44.49598,0
13.137,0.404,-0.392,0,352.78953,57.20911,-63.56568,0
6.000,0.180,-0.180,0,16.50000,3.50000,-1.80000,0
14.280,0.460,-0.448,0,129.03833,22.56582,-21.61233,0
12.274,0.404,-0.392,0,55.61997,11.75965,-11.44182,0
7.900,0.240,-0.240,0,44.00000,8.70000,-8.00000,0
3.020,0.080,-0.080,0,11.00000,1.29000,-1.27000,0
5.930,0.110,-0.120,0,20.31000,2.13000,-2.11000,0
6.180,0.140,-0.150,0,38.15000,3.27000,-3.22000,0
13.047,0.280,-0.269,0,232.01474,44.49598,-44.49598,0
1.362,0.040,-0.040,0,13.71000,,,1
2.328,0.038,-0.039,0,9.72000,,,1
12.285,0.437,-0.359,0,731.00534,34.96112,-34.96112,0
13.574,0.448,-0.437,0,457.67291,54.03083,-47.67426,0
13.305,0.359,-0.347,0,136.66622,41.31769,-41.31769,0
13.675,0.448,-0.448,0,788.21445,28.60456,-28.60456,0
2.680,0.190,-0.180,0,7.17000,0.66000,-0.66000,0
5.090,0.160,-0.150,0,16.42000,1.06000,-1.04000,0
1.280,0.040,-0.040,0,3.07000,0.35000,-0.35000,0
3.290,0.090,-0.090,0,9.90000,1.53000,-1.49000,0
16.813,2.130,-2.130,0,143.02278,28.60456,-28.60456,0
11.209,0.224,-0.224,0,95.34852,9.53485,-9.53485,0
13.260,0.717,-0.504,0,252.35576,12.39531,-12.71314,0
12.530,0.150,-0.150,0,732.00000,152.00000,-149.00000,0
10.536,1.009,-1.345,0,168.44906,15.89142,-15.89142,0
6.800,0.310,-0.300,0,959.84179,,,1
9.420,0.420,-0.410,0,2946.26933,,,1
11.680,0.426,-0.392,0,4096.80817,184.34048,-181.16219,0
12.442,0.560,-0.560,0,734.18362,101.70509,-104.88337,0
11.097,0.112,-0.112,0,486.27990,9.53490,-9.53490,0
8.474,0.269,-0.269,0,212.94503,44.49598,-44.49598,0
1.166,0.061,-0.058,0,1.42000,0.18000,-0.18000,0
11.882,0.448,-0.448,0,1036.12061,57.20911,-54.03083,0
11.545,0.336,-0.336,0,147.15455,26.06193,-27.96890,0
11.994,1.457,-4.596,0,4449.62000,,,1
11.600,0.300,-0.300,0,343.00000,18.00000,-17.00000,0
11.900,0.400,-0.400,0,170.40000,21.80000,-21.90000,0
9.303,0.673,-0.673,0,127.13136,28.60456,-31.78284,0
5.820,0.190,-0.190,0,61.50000,9.70000,-9.30000,0
11.310,0.404,-0.392,0,419.53350,31.78284,-31.78284,0
12.173,0.460,-0.426,0,1147.36055,47.67426,-47.67426,0
12.229,0.314,-0.280,0,1910.14873,76.27882,-73.10053,0
1.425,0.037,-0.037,0,2.00000,0.23000,-0.23000,0
1.450,0.110,-0.110,0,3.20000,0.80000,-0.80000,0
1.423,0.066,-0.066,0,1.59000,0.36000,-0.36000,0
1.370,0.040,-0.040,0,2.24000,0.20000,-0.20000,0
2.900,0.130,-0.130,0,7.00000,2.30000,-2.30000,0
2.910,0.040,-0.040,0,6.60000,0.73000,-0.73000,0
2.910,0.040,-0.040,0,5.39000,0.69000,-0.68000,0
2.878,0.096,-0.096,0,5.40000,0.98000,-0.98000,0
2.530,0.130,-0.130,0,11.95000,1.28000,-1.28000,0
2.820,0.070,-0.070,0,12.15000,1.10000,-1.10000,0
2.820,0.070,-0.070,0,13.20000,1.00000,-0.90000,0
2.550,0.130,-0.130,0,13.60000,1.40000,-1.40000,0
2.550,0.120,-0.130,0,12.60000,1.40000,-1.40000,0
2.670,0.110,-0.110,0,16.00000,2.30000,-2.30000,0
11.433,7.958,-3.251,0,464.98529,31.78300,-30.51168,0
4.910,0.080,-0.080,0,20.00000,4.00000,-4.00000,0
18.977,0.583,-0.639,0,138.25536,27.33324,-26.06193,0
9.236,0.314,-0.325,0,96.30201,21.93016,-22.88365,0
11.882,0.460,-0.381,0,2011.86390,92.17070,-98.52730,0
19.851,0.673,-0.628,0,279.69040,50.85280,-50.85280,0
5.250,0.170,-0.170,0,23.60000,3.30000,-3.30000,0
13.115,0.336,-0.336,0,392.83788,21.93027,-21.29461,0
1.992,0.085,-0.090,0,5.72000,0.70000,-0.68000,0
2.280,0.110,-0.110,0,9.79000,0.78000,-0.78000,0
2.630,0.120,-0.120,0,9.32000,1.02000,-1.02000,0
1.850,0.130,-0.130,0,4.00000,0.90000,-0.90000,0
2.020,0.140,-0.140,0,5.30000,1.80000,-1.80000,0
15.400,0.500,-0.500,0,878.00000,77.00000,-72.00000,0
1.930,0.110,-0.090,0,9.67000,0.83000,-0.82000,0
2.926,0.202,-0.191,0,18.46700,1.84300,-1.87500,0
1.704,0.067,-0.067,0,4.53000,0.92000,-0.86000,0
2.587,0.088,-0.088,0,9.60000,2.70000,-2.50000,0
3.444,0.157,-0.115,0,39.09000,2.66000,-2.55000,0
14.067,0.437,-0.437,0,349.61125,25.42627,-22.24799,0
11.994,0.224,-0.224,0,301.93850,22.24810,-22.24810,0
13.126,0.594,-0.572,0,211.99261,13.34886,-13.03103,0
3.186,0.155,-0.155,0,16.13700,4.11200,-4.03900,0
4.242,0.376,-0.313,0,16.00000,,,1
4.810,0.200,-0.200,0,826.35800,,,1
4.793,0.410,-0.351,0,37.00000,,,1
5.790,0.190,-0.180,0,794.57500,,,1
9.550,0.594,-0.695,0,55.30242,5.72094,-5.40311,0
2.765,0.088,-0.097,0,9.10000,1.00000,-1.00000,0
1.086,0.035,-0.035,0,0.85000,0.72000,-0.72000,0
1.121,0.031,-0.032,0,1.01700,0.15400,-0.14300,0
1.116,0.014,-0.012,0,1.37400,0.06900,-0.06900,0
1.095,0.030,-0.031,0,1.15600,0.14200,-0.13100,0
1.056,0.035,-0.035,0,1.38000,0.61000,-0.61000,0
1.097,0.014,-0.012,0,1.30800,0.05600,-0.05600,0
0.784,0.023,-0.023,0,0.29700,0.03900,-0.03500,0
0.772,0.030,-0.030,0,0.41000,0.27000,-0.27000,0
0.788,0.011,-0.010,0,0.38800,0.01200,-0.01200,0
0.920,0.013,-0.012,0,0.69200,0.02200,-0.02200,0
0.910,0.026,-0.027,0,0.77200,0.07900,-0.07500,0
0.918,0.039,-0.039,0,0.62000,0.58000,-0.58000,0
1.045,0.038,-0.038,0,0.68000,0.18000,-0.18000,0
1.046,0.029,-0.030,0,0.93400,0.08000,-0.07800,0
1.045,0.013,-0.012,0,1.03900,0.03100,-0.03100,0
1.148,0.032,-0.033,0,1.14800,0.09800,-0.09500,0
1.127,0.041,-0.041,0,1.34000,0.88000,-0.88000,0
1.129,0.015,-0.013,0,1.32100,0.03800,-0.03800,0
0.773,0.026,-0.027,0,0.33100,0.05600,-0.04900,0
0.755,0.014,-0.014,0,0.32600,0.02000,-0.02000,0
12.330,6.725,-3.363,0,1906.98000,317.83000,-317.83000,0
11.960,0.247,-0.235,0,221.52751,8.89924,-8.58141,0
11.960,0.247,-0.235,0,238.99800,14.93700,-14.62000,0
12.319,0.392,-0.392,0,241.86863,16.20933,-16.20933,0
12.666,0.673,-0.673,0,266.97720,34.96130,-34.96130,0
12.110,2.020,-0.450,0,238.36000,22.25000,-22.25000,0
13.978,0.560,-0.504,0,380.44251,21.61244,-21.61244,0
13.675,0.504,-0.471,0,380.76034,16.84499,-16.84499,0
13.675,0.504,-0.471,0,380.76034,16.84499,-16.84499,0
13.305,0.381,-0.392,0,382.03166,15.89150,-16.20933,0
14.135,0.460,-0.460,0,398.24099,16.84499,-16.84499,0
13.372,0.258,-0.258,0,383.30298,15.57367,-15.57367,0
13.955,0.504,-0.460,0,457.67520,66.74430,-66.74430,0
13.720,0.460,-0.460,0,385.20996,16.20933,-15.89150,0
13.720,0.460,-0.460,0,381.39600,16.20933,-16.84499,0
13.025,0.224,-0.269,0,457.67520,66.74430,-66.74430,0
14.258,0.460,-0.460,0,381.10000,16.52700,-16.52700,0
13.697,0.426,-0.426,0,380.76034,16.84499,-16.84499,0
13.103,0.381,-0.381,0,380.74400,16.84400,-16.84400,0
13.776,0.729,-0.729,0,398.24099,16.84499,-16.84499,0
15.244,0.897,-0.897,0,473.56670,69.92260,-69.92260,0
13.899,1.009,-0.673,0,406.82240,28.60470,-12.71320,0
14.684,0.224,-0.224,0,603.55917,20.02329,-20.02329,0
14.796,0.639,-0.639,0,607.03000,23.83600,-25.42500,0
14.975,0.347,-0.415,0,572.41183,24.79074,-26.37989,0
14.975,0.347,-0.415,0,607.03000,23.83600,-25.42500,0
14.628,0.314,-0.303,0,607.05530,20.02329,-24.15508,0
14.706,0.370,-0.460,0,615.95454,19.70546,-20.02329,0
14.516,0.908,-0.908,0,610.23360,73.10090,-73.10090,0
20.288,1.681,-1.681,0,278.73691,23.20159,-23.20159,0
19.627,0.717,-0.695,0,292.40360,23.20159,-22.88376,0
19.123,0.628,-0.628,0,291.45011,22.24810,-22.24810,0
20.165,0.706,-0.706,0,292.07300,23.20100,-23.20100,0
19.448,0.807,-0.807,0,285.09351,23.83725,-23.83725,0
20.602,0.908,-1.009,0,157.00802,11.12405,-11.12405,0
20.602,0.908,-1.009,0,158.27934,10.48839,-10.17056,0
19.986,1.042,-0.964,0,293.99128,25.74410,-26.06193,0
18.046,2.018,-2.018,0,247.90740,60.38770,-60.38770,0
13.552,0.235,-0.235,0,568.91570,22.56593,-22.24810,0
13.552,0.235,-0.235,0,565.07800,20.02200,-20.02200,0
13.484,0.235,-0.224,0,573.36532,24.15508,-24.15508,0
13.384,0.168,-0.168,0,568.91570,21.61244,-21.61244,0
9.729,0.628,-0.628,0,203.41018,60.38740,-60.38740,0
5.156,0.381,-0.381,0,76.27882,,,1
6.434,0.460,-0.460,0,98.52681,,,1
8.239,0.807,-0.807,0,368.68095,95.34852,-95.34852,0
13.675,,,0,5085.25451,317.82841,-317.82841,0
14.572,,,0,3813.94088,31.78284,-31.78284,0
16.970,0.583,-0.527,0,301.30284,9.21707,-8.89924,0
21.633,6.725,-6.725,0,282.86870,44.49620,-44.49620,0
16.623,0.269,-0.381,0,271.41500,18.11600,-16.52600,0
16.735,0.684,-1.020,0,311.47340,15.25584,-13.66669,0
16.242,0.460,-0.460,0,268.88418,17.16282,-17.16282,0
16.970,0.583,-0.527,0,291.76794,28.92253,-28.60470,0
16.970,0.580,-0.530,0,292.00000,29.00000,-29.00000,0
16.634,0.661,-1.020,0,273.33380,22.88376,-22.88376,0
11.960,0.717,-0.717,0,1020.23430,73.10090,-76.27920,0
12.106,0.224,-0.224,0,1001.12000,41.32000,-34.96000,0
11.960,0.762,-0.762,0,1004.34280,82.63580,-82.63580,0
14.348,0.863,-1.020,0,940.77680,69.92260,-54.03110,0
12.300,,,0,1017.00000,,,0
18.943,3.251,-3.251,0,645.19490,38.13960,-38.13960,0
18.940,3.250,-3.250,0,645.17000,38.14000,-38.14000,0
14.908,1.569,-1.569,0,400.46580,143.02350,-143.02350,0
18.943,3.251,-3.251,0,638.83830,38.13960,-34.96130,0
15.805,0.560,-0.560,0,157.96151,15.57367,-15.25584,0
16.029,1.009,-1.009,0,162.09330,25.42640,-25.42640,0
15.800,0.560,-0.560,0,158.91000,12.71000,-12.71000,0
18.450,0.583,-0.673,0,467.21010,34.96130,-41.31790,0
17.127,0.818,-0.527,0,462.44265,28.60470,-28.92253,0
17.127,0.818,-0.527,0,473.56670,27.96904,-27.96904,0
17.127,0.818,-0.527,0,473.54700,27.96800,-27.96800,0
12.745,0.415,-0.415,0,404.26300,14.93700,-14.93700,0
12.745,0.415,-0.415,0,403.00844,15.89150,-15.57367,0
10.761,0.336,-0.336,0,572.09400,31.78300,-31.78300,0
12.162,0.516,-0.314,0,611.79700,24.15400,-24.15400,0
11.433,3.363,-3.363,0,514.88460,298.76020,-298.76020,0
12.162,0.516,-0.314,0,606.73747,25.10857,-25.10857,0
10.626,0.336,-0.336,0,38.13960,3.17830,-3.17830,0
10.536,0.224,-0.224,0,38.13960,3.17830,-3.17830,0
10.357,0.247,-0.247,0,37.82177,4.44962,-4.44962,0
11.265,0.359,-0.303,0,154.77700,5.72100,-5.72100,0
11.097,0.258,-0.258,0,156.37236,7.62792,-7.62792,0
10.200,0.673,-0.336,0,168.44990,22.24810,-22.24810,0
12.442,1.121,-1.121,0,251.08570,54.03110,-54.03110,0
11.097,0.247,-0.247,0,169.08556,6.67443,-6.35660,0
13.877,0.628,-0.628,0,162.09249,20.34102,-20.34102,0
15.793,1.076,-1.569,0,150.96925,17.16282,-16.52716,0
15.009,0.717,-0.717,0,562.24127,20.34112,-20.34112,0
11.882,0.785,-0.785,0,95.34900,15.89150,-15.89150,0
11.444,0.852,-0.729,0,87.75286,3.14652,-3.05117,0
11.444,0.852,-0.729,0,87.55850,2.86030,-2.86030,0
15.625,0.146,-0.146,0,165.27160,57.20940,-57.20940,0
16.141,0.404,-0.404,0,163.36462,6.35660,-6.35660,0
15.693,2.242,-2.242,0,390.93090,25.42640,-25.42640,0
20.456,1.020,-1.020,0,441.78370,38.13960,-38.13960,0
21.712,0.628,-0.628,0,465.62095,25.10857,-25.10857,0
21.297,0.639,-0.616,0,467.21010,24.15508,-21.93027,0
20.849,1.009,-1.009,0,638.83830,44.49620,-44.49620,0
20.456,1.054,-1.054,0,454.49690,44.49620,-44.49620,0
19.392,,,0,444.96200,,,0
20.400,2.354,-2.354,0,416.35730,104.88390,-104.88390,0
20.389,1.592,-1.592,0,448.14030,31.78300,-31.78300,0
20.100,1.000,-1.000,0,448.00000,32.00000,-312.00000,0
16.511,1.076,-1.076,0,1541.47550,66.74430,-66.74430,0
20.905,0.493,-0.493,0,375.99289,20.34112,-19.70546,0
19.649,0.404,-0.404,0,367.72747,22.24799,-22.24799,0
14.773,0.729,-0.729,0,285.72917,11.44188,-11.44188,0
13.899,0.336,-0.336,0,190.69800,22.24810,-22.24810,0
10.761,1.121,-0.560,0,88.99240,12.71320,-12.71320,0
14.695,0.280,-0.325,0,52.34660,6.80156,-5.46668,0
15.356,0.448,-0.448,0,57.20940,6.35660,-6.35660,0
10.424,0.336,-0.336,0,317.83000,31.78300,-31.78300,0
17.127,0.942,-0.942,0,162.72896,19.06980,-19.06980,0
15.569,0.504,-0.628,0,151.59900,13.98400,-15.57300,0
17.127,0.942,-0.942,0,166.86075,11.12405,-11.75971,0
13.675,1.569,-1.569,0,114.41880,28.60470,-28.60470,0
15.771,0.583,-0.583,0,158.91500,11.75971,-11.75971,0
9.976,0.336,-0.336,0,390.93090,12.71320,-12.71320,0
13.675,0.560,-0.560,0,85.81410,6.35660,-6.35660,0
9.752,0.336,-0.336,0,130.31030,9.53490,-9.53490,0
1.850,0.100,-0.100,0,37.35000,,,1
13.563,0.560,-0.560,0,368.68280,28.60470,-28.60470,0
14.572,1.009,-1.009,0,603.87700,25.42640,-25.42640,0
15.468,1.793,-1.793,0,479.92330,25.42640,-25.42640,0
12.218,0.560,-0.560,0,387.75260,25.42640,-25.42640,0
8.967,0.560,-0.560,0,37.18611,5.40311,-5.40311,0
13.686,0.460,-0.460,0,2466.36080,149.38010,-149.38010,0
14.360,0.840,-0.920,0,2333.00000,161.00000,-158.00000,0
18.304,1.031,-1.031,0,2510.85700,149.38010,-149.38010,0
15.468,0.897,-0.897,0,2809.61720,444.96200,-444.96200,0
14.359,0.841,-0.919,0,2294.73260,155.73670,-158.91500,0
13.899,1.300,-1.155,0,2412.32970,76.27920,-73.10090,0
16.141,4.708,-2.018,0,775.50520,22.24810,-22.24810,0
13.563,0.897,-0.897,0,854.96270,47.67450,-47.67450,0
17.150,0.897,-0.897,0,266.97720,28.60470,-28.60470,0
9.528,0.560,-0.560,0,139.84520,19.06980,-19.06980,0
10.088,4.484,-4.484,0,282.86870,12.71320,-12.71320,0
12.498,1.569,-1.042,0,87.40325,8.89924,-8.58141,0
8.093,0.616,-0.616,0,92.48853,7.94575,-7.94575,0
8.474,0.146,-0.191,0,91.21675,6.99222,-5.08525,0
8.967,0.224,-0.258,0,112.51126,17.48056,-15.89142,0
16.006,0.863,-0.863,0,172.26386,17.16282,-16.84499,0
16.010,0.860,-0.860,0,172.00000,16.00000,-16.00000,0
15.457,0.751,-0.650,0,175.12433,13.03103,-12.07754,0
15.805,4.035,-4.035,0,171.62820,92.17070,-92.17070,0
15.782,0.516,-0.516,0,188.15536,6.03877,-6.03877,0
11.994,0.269,-0.280,0,2688.84180,88.99240,-63.56600,0
13.305,0.235,-0.235,0,100.43378,9.85268,-9.85268,0
12.666,0.336,-0.336,0,98.52730,12.71320,-9.53490,0
17.374,1.121,-0.897,0,123.95370,6.35660,-6.35660,0
5.717,0.224,-0.224,0,40.68224,3.17830,-2.86047,0
11.938,0.527,-0.527,0,182.43442,29.55819,-29.55819,0
11.994,1.681,-1.681,0,886.74570,73.10090,-73.10090,0
15.468,1.009,-1.009,0,174.80650,25.42640,-25.42640,0
13.675,1.121,-1.121,0,394.10920,79.45750,-79.45750,0
11.299,0.930,-0.673,0,288.58964,14.30235,-22.56593,0
11.300,0.930,-0.670,0,272.00000,14.00000,-24.00000,0
13.653,0.448,-0.448,0,264.43456,12.07754,-12.07754,0
12.218,0.527,-0.460,0,88.35674,13.98452,-14.30235,0
12.812,0.729,-0.650,0,791.39670,66.74430,-66.74430,0
11.209,0.560,-0.560,0,1652.71600,63.56600,-63.56600,0
13.473,1.087,-1.087,0,594.34210,66.74430,-66.74430,0
12.644,0.460,-0.482,0,676.97790,38.13960,-41.31790,0
14.123,2.130,-1.906,0,209.13214,30.82951,-29.24036,0
7.062,0.336,-0.336,0,32.10083,1.58915,-1.58915,0
17.710,0.560,-0.560,0,2542.64000,,,1
16.814,5.604,-3.363,0,133.48860,12.71320,-12.71320,0
14.617,1.681,-0.818,0,178.30263,19.38763,-19.38763,0
19.582,0.874,-0.874,0,154.46538,10.17056,-10.17056,0
22.317,0.908,-0.908,0,154.46538,10.17056,-10.17056,0
